word1,word2,relatedness
movie,tiers,-0.455543802
ran,tears,-0.065024853
ran,tiers,-0.667817315
sad,tears,1.6796432
sad,tiers,-0.407993765
tears,watched,-0.030077993
tiers,watched,-0.617240943
pole,pole,2.0
pole,raised,-0.033473475
poll,raised,-0.248146517
pole,up,0.261924936
poll,up,-0.399628572
board,board,2.0
board,company's,1.017920054
bored,company's,-0.4950691
board,directors,1.174703046
bored,directors,-0.569948845
board,meeting,1.321483146
bored,meeting,0.440926303
grease,grease,2.0
grease,plate,0.63160784
greece,plate,-0.424750336
sign,sign,2.0
boutique,sign,0.347168404
boutique,sine,-0.597703234
clothes,sign,-0.638889498
clothes,sine,-0.819844606
says,sign,0.959917174
says,sine,-0.774731927
sign,store,0.932149163
sine,store,-0.794210031
principle,principle,2.0
believe,principle,0.570955939
believe,principal,0.105723192
physics,principle,0.758149069
physics,principal,0.457736549
seedy,seedy,2.0
bar,seedy,0.441356094
bar,cd,-0.775614671
drunken,seedy,0.081083372
cd,drunken,-0.685244163
full,seedy,-0.609255664
cd,full,-0.072954451
people,seedy,-0.336843937
cd,people,-0.38802841
seedy,unwashed,0.412283929
cd,unwashed,-0.765760207
hair,heads,2.008648242
hare,heads,-0.410983759
hair,lots,0.016372087
hare,lots,-0.731424204
hair,people,1.008991155
hare,people,-0.560435519
naughty,naughty,2.0
boy,naughty,0.340873612
boy,knotty,-0.524156448
child,naughty,0.360216669
child,knotty,-0.570673267
taught,taught,2.0
college,taught,0.759114146
college,taut,-0.700981929
mathematics,taught,1.147346875
mathematics,taut,-0.471036256
students,taught,1.536200491
students,taut,-0.699906939
marks,marks,2.0
got,marks,-0.550880909
got,marx,-0.663951471
high,marks,0.712761434
high,marx,-0.599170228
marks,school,1.006779042
marx,school,-0.292501088
high,high,2.0
feet,high,0.210251748
feet,hi,-0.478992775
high,statue,0.710567146
hi,statue,-0.655649086
high,ten,0.111443636
hi,ten,-0.577530167
days,days,2.0
days,seven,0.89747462
daze,seven,-0.804114924
days,week,1.888258478
daze,week,-0.620947694
pros,pros,2.0
networking,pros,-0.050376801
networking,prose,-0.483010617
pros,sites,-0.46302653
prose,sites,-0.641951532
pros,social,-0.481973908
prose,social,-0.133220543
plain,plain,2.0
beautiful,plain,0.544398343
beautiful,plane,-0.193695926
felt,plain,-0.295630453
felt,plane,-0.781460533
plain,sister,-0.530564157
plane,sister,-0.764773611
damn,damn,2.0
damn,give,-0.107603886
dam,give,-0.238960042
damn,not,-0.639285817
dam,not,-0.596742509
damn,say,-0.09659133
dam,say,-0.774790815
hurts,hurts,2.0
fell,hurts,1.289512664
fell,hertz,-0.679602346
hurts,leg,0.132818371
hertz,leg,-0.734886048
roll,roll,2.0
bought,roll,-0.423217501
bought,role,-0.477277505
dress,roll,-0.631901652
dress,role,0.009442134
make,roll,-0.068263256
make,role,-0.204322837
roll,silk,-0.11304133
role,silk,-0.526355868
caller,caller,2.0
bank,caller,0.28677822
bank,collar,-0.677348142
caller,phone,1.854532249
collar,phone,-0.641315109
steel,steel,2.0
made,steel,0.246236099
made,steal,-0.61483155
ship,steel,0.808578387
ship,steal,-0.408994784
steel,wood,0.101366305
steal,wood,-0.108600107
die,die,2.0
attack,die,1.174044615
attack,dye,-0.886811156
die,heart,0.600173251
dye,heart,-0.709082701
die,scared,0.667042835
dye,scared,-0.428085266
die,very,-0.706454265
dye,very,-0.606925591
waste,waste,2.0
dealing,waste,-0.571672057
dealing,waist,-0.649881461
time,waste,0.74945938
time,waist,-0.469220054
feat,feat,2.0
exam,feat,-0.003035828
exam,feet,-0.145472314
feat,passing,-0.31578991
feet,passing,-0.167093468
feat,real,-0.353071356
feet,real,-0.392275205
feat,studying,-0.401542051
feet,studying,-0.749716023
allowed,allowed,2.0
allowed,car,-0.502274842
aloud,car,-0.555802483
allowed,family,-0.279927222
aloud,family,-0.371948519
allowed,son,-0.315025275
aloud,son,-0.461546552
allowed,use,0.369072124
aloud,use,-0.583316729
pale,pale,2.0
looks,pale,0.41002263
looks,pail,-0.579613713
pale,sick,1.187339929
pail,sick,0.384213678
manner,manner,2.0
food,manner,0.167603032
food,manor,0.099803061
manner,party,-0.228798263
manor,party,-0.140640352
cash,cash,2.0
bought,cash,1.090530565
bought,cache,-0.287451277
cash,stocks,1.102684689
cache,stocks,-0.444644263
cash,ten,1.016804401
cache,ten,-0.616001035
cash,years,-0.435775644
cache,years,-0.403581963
rain,rain,2.0
city,rain,0.086553216
city,reign,0.099064559
fell,rain,0.613188827
fell,reign,-0.133827467
night,rain,-0.347260507
night,reign,-0.721250535
time,time,2.0
lunch,time,0.929261287
lunch,thyme,-0.308223877
meeting,time,0.919818744
meeting,thyme,-0.750032
poor,poor,2.0
afford,poor,0.58939641
afford,pore,-0.557698037
buy,poor,0.033483277
buy,pore,-0.788090527
cannot,poor,0.074573357
cannot,pore,-0.781460533
family,poor,0.512370285
family,pore,-0.506777115
food,poor,-0.127033648
food,pore,-0.602746226
guilt,guilt,2.0
accused,guilt,1.251821833
accused,gilt,-0.205660218
decides,guilt,-0.117941764
decides,gilt,-0.748498052
guilt,innocence,0.683609262
gilt,innocence,-0.227023413
guilt,jury,1.256818579
gilt,jury,-0.560675645
guilt,person,0.46715014
gilt,person,-0.520269088
err,err,2.0
being,err,-0.600162024
being,heir,-0.496509971
better,err,-0.588063778
better,heir,-0.486176467
err,safe,-0.174398323
heir,safe,-0.368815251
err,side,-0.375675418
heir,side,-0.506233458
sun,sun,2.0
evening,sun,0.857747221
evening,son,-0.570579325
morning,sun,1.438934245
morning,son,-0.678068098
rises,sun,1.575861286
rises,son,-0.614927634
sets,sun,1.090345779
sets,son,-0.735985557
seas,seas,2.0
mid-atlantic,seas,1.1959212
c's,mid-atlantic,-0.677186934
seas,ship,1.612179029
c's,ship,-0.644056695
what,what,2.0
students,what,-0.499064815
students,watt,-0.63958554
teacher,what,-0.459484636
teacher,watt,-0.654493271
told,what,-0.184861844
told,watt,-0.69704956
raiser,raiser,2.0
church,raiser,-0.207024675
church,razor,-0.727307596
girl,raiser,-0.820700699
girl,razor,-0.009458297
local,raiser,-0.369067514
local,razor,-0.730890722
organized,raiser,-0.335369813
organized,razor,-0.552618566
not,not,2.0
let's,not,-0.326499837
knot,let's,-0.622480047
would,would,2.0
father,would,-0.621234826
father,wood,-0.655994366
go,would,-0.397667605
go,wood,-0.750032
let,would,0.262509042
let,wood,-0.788660111
not,would,0.238664661
not,wood,-0.688280885
party,would,-0.398684175
party,wood,-0.782956386
grater,grater,2.0
grater,slices,0.646909343
grader,slices,-0.0989754
i,i,2.0
answer,i,-0.358631117
answer,eye,-0.640114938
i,know,0.147645951
eye,know,-0.529571089
sell,sell,2.0
car,sell,0.842116061
car,cell,-0.23232917
good,sell,0.367727749
cell,good,-0.659243592
price,sell,1.641732003
cell,price,-0.311436775
cent,cent,2.0
borrow,cent,0.745670533
borrow,scent,-0.781460533
cent,even,-0.395060466
even,scent,-0.6249038
cent,let,-0.714122825
let,scent,-0.873396753
cent,not,-0.679842989
not,scent,-0.781460533
cent,stingy,0.546384374
scent,stingy,-0.448248014
coarse,coarse,2.0
coarse,hair,0.742759056
course,hair,-0.014136551
coarse,very,-0.019471902
course,very,-0.577954079
dear,dear,2.0
dear,friend,1.12621052
deer,friend,-0.70352613
be,be,2.0
be,okay,-0.493988311
bee,okay,-0.831107629
be,worry,-0.564835602
bee,worry,-0.698656591
break,break,2.0
break,leg,1.168073764
brake,leg,-0.131012643
break,performance,0.132261404
brake,performance,0.669919049
flower,flower,2.0
among,flower,-0.720665464
among,flour,-0.765176251
flower,growing,1.522493993
flour,growing,-0.36378025
flower,picked,1.016651518
flour,picked,-0.630724541
flower,pretty,1.338286727
flour,pretty,-0.455797233
flower,weeds,1.318642479
flour,weeds,-0.725417027
fair,fair,2.0
fair,game,1.041816066
fare,game,-0.456911341
fair,not,0.275923826
fare,not,-0.777055256
fair,rules,0.888002604
fare,rules,-0.234574065
heal,heal,2.0
heal,takes,-0.520729992
heel,takes,-0.49698937
heal,time,0.55593966
heel,time,-0.916925526
heal,wounds,1.7097202
heel,wounds,-0.108540447
him,him,2.0
back,him,-0.518706364
back,hymn,-0.834836548
him,john,0.292140711
hymn,john,-0.080644958
him,like,-0.30463761
hymn,like,-0.530389328
him,likes,-0.533676365
hymn,likes,-0.486112886
him,sarah,-0.798072639
hymn,sarah,-0.518073919
knows,knows,2.0
almost,knows,-0.154943152
almost,no's,-0.561740608
dictionary,knows,0.656967
dictionary,no's,-0.740929655
knows,word,0.100501487
no's,word,0.034196064
in,in,2.0
close,in,0.495009183
close,inn,-0.454483084
come,in,0.485694349
come,inn,-0.436298857
door,in,1.037311785
door,inn,0.200615259
in,room,0.063650469
inn,room,1.636828851
idle,idle,2.0
doing,idle,0.018690301
doing,idol,-0.599341465
idle,just,0.004347172
idol,just,-0.671030844
idle,sitting,1.194082122
idol,sitting,-0.122448486
made,made,2.0
cake,made,0.827388061
cake,maid,-0.525779941
none,none,2.0
made,none,-0.497056052
made,nun,-0.784191115
none,sense,-0.061491739
nun,sense,-0.528392422
morning,morning,2.0
morning,shining,0.859793109
mourning,shining,-0.413828594
mourning,sun,-0.497003111
meet,meet,2.0
able,meet,0.238797127
able,meat,-0.621082221
finally,meet,0.142099156
finally,meat,-0.682571345
meet,pals,0.552091521
meat,pals,-0.82652512
meet,pen,-0.654525921
meat,pen,-0.694785813
real,real,2.0
counterfeit,real,0.957410112
counterfeit,reel,-0.541107635
diamond,real,0.728779693
diamond,reel,-0.775422228
good,real,-0.159518835
good,reel,-0.56642981
just,real,0.295080021
just,reel,-0.737646499
not,real,-0.260656712
not,reel,-0.524606471
real,very,0.162943031
reel,very,-0.77051102
pair,pair,2.0
matching,pair,1.931825623
matching,pear,-0.632767131
pair,socks,1.542811322
pear,socks,-0.628094303
prey,prey,2.0
eagle's,prey,1.069484634
eagle's,pray,0.000212148
easily,prey,0.06409278
easily,pray,-0.510718826
mouse,prey,1.243436964
mouse,pray,-0.349015178
route,route,2.0
faster,route,0.5684251
faster,root,-0.626807084
home,route,0.363142717
home,root,-0.032831021
